"zip","coastal"
"29225",FALSE
"57375",FALSE
"22204",FALSE
"27406",FALSE
"30650",FALSE
"30655",FALSE
"42356",FALSE
"48743",FALSE
"27605",FALSE
"37363",FALSE
"58541",FALSE
"59927",FALSE
"36262",FALSE
"49011",FALSE
"52249",FALSE
"31021",FALSE
"59012",FALSE
"36266",FALSE
"36267",FALSE
"47226",FALSE
"63048",FALSE
"32905",FALSE
"31024",FALSE
"52307",FALSE
"22046",FALSE
"29202",FALSE
"63738",FALSE
"53091",FALSE
"42217",FALSE
"55968",FALSE
"60546",FALSE
"51355",FALSE
"55971",FALSE
"32625",TRUE
"32626",FALSE
"51364",FALSE
"32639",FALSE
"42240",FALSE
"60557",FALSE
"55982",FALSE
"42256",FALSE
"44903",FALSE
"38585",FALSE
"24228",FALSE
"65654",FALSE
"24237",FALSE
"34951",FALSE
"45001",FALSE
"65656",FALSE
"45172",FALSE
"24382",FALSE
"28753",FALSE
"82633",FALSE
"28754",FALSE
"28756",FALSE
"24401",FALSE
"24411",FALSE
"28761",FALSE
"82637",FALSE
"45203",FALSE
"65753",FALSE
"82642",FALSE
"45209",FALSE
"82649",FALSE
"67012",FALSE
"42367",FALSE
"60613",TRUE
"46943",FALSE
"39520",TRUE
"35962",FALSE
"42404",FALSE
"32709",FALSE
"56041",FALSE
"30668",FALSE
"30669",FALSE
"56047",FALSE
"42411",FALSE
"35968",FALSE
"47382",FALSE
"36471",FALSE
"52595",FALSE
"33028",FALSE
"59250",FALSE
"31217",FALSE
"56363",FALSE
"36477",FALSE
"59254",FALSE
"36480",FALSE
"52601",FALSE
"61274",FALSE
"57058",FALSE
"29056",FALSE
"61278",FALSE
"29058",FALSE
"31549",FALSE
"37051",FALSE
"59523",FALSE
"47654",FALSE
"59524",FALSE
"29061",FALSE
"63459",FALSE
"56560",FALSE
"56565",FALSE
"59526",FALSE
"58075",FALSE
"63461",FALSE
"43565",FALSE
"49837",TRUE
"57790",FALSE
"53565",FALSE
"61929",FALSE
"36353",FALSE
"31076",FALSE
"59077",FALSE
"60930",FALSE
"47335",FALSE
"59081",FALSE
"36360",FALSE
"52501",FALSE
"32976",FALSE
"56313",FALSE
"31082",FALSE
"31084",FALSE
"59087",FALSE
"59088",FALSE
"60945",FALSE
"43070",FALSE
"56627",FALSE
"56628",FALSE
"37083",FALSE
"58229",FALSE
"67016",FALSE
"54985",FALSE
"23188",FALSE
"58788",FALSE
"29621",FALSE
"43948",FALSE
"23220",FALSE
"43951",FALSE
"62239",FALSE
"43962",FALSE
"28077",FALSE
"29627",FALSE
"29628",FALSE
"43967",FALSE
"63650",FALSE
"36874",FALSE
"27306",FALSE
"29154",FALSE
"31721",FALSE
"59255",FALSE
"31304",FALSE
"61027",FALSE
"56371",FALSE
"36502",FALSE
"56375",FALSE
"63140",FALSE
"47876",FALSE
"36865",FALSE
"47880",FALSE
"20170",FALSE
"36866",FALSE
"47881",FALSE
"59713",FALSE
"27295",FALSE
"56687",FALSE
"33322",FALSE
"27298",FALSE
"61438",FALSE
"58623",FALSE
"82701",FALSE
"27810",FALSE
"27813",FALSE
"49841",FALSE
"49848",FALSE
"58601",FALSE
"64117",FALSE
"27822",FALSE
"49849",FALSE
"33710",FALSE
"27826",FALSE
"29445",FALSE
"59928",FALSE
"61832",FALSE
"22711",FALSE
"59930",FALSE
"37367",FALSE
"64063",FALSE
"37369",FALSE
"58545",FALSE
"64066",FALSE
"59643",FALSE
"29115",FALSE
"20132",FALSE
"31635",FALSE
"63565",FALSE
"33305",FALSE
"33306",FALSE
"31636",FALSE
"37087",FALSE
"61374",FALSE
"36830",FALSE
"29125",FALSE
"27344",FALSE
"61519",FALSE
"57349",FALSE
"37160",FALSE
"37165",FALSE
"59729",FALSE
"49628",TRUE
"53094",FALSE
"59730",FALSE
"37166",FALSE
"31722",FALSE
"61451",FALSE
"59715",FALSE
"29160",FALSE
"63663",FALSE
"43126",FALSE
"59716",FALSE
"31730",FALSE
"36907",FALSE
"56720",FALSE
"29161",FALSE
"33351",FALSE
"47907",FALSE
"56721",FALSE
"59759",FALSE
"59761",FALSE
"47990",FALSE
"63828",FALSE
"37190",FALSE
"22209",FALSE
"61878",FALSE
"49807",TRUE
"64090",FALSE
"57760",FALSE
"43548",FALSE
"57761",FALSE
"57762",FALSE
"37309",FALSE
"59854",FALSE
"59855",FALSE
"29368",FALSE
"33514",FALSE
"53203",FALSE
"63901",FALSE
"57475",FALSE
"39823",FALSE
"29377",FALSE
"29378",FALSE
"22722",FALSE
"57702",FALSE
"57703",FALSE
"37375",FALSE
"22731",FALSE
"29453",FALSE
"58552",FALSE
"59935",FALSE
"59022",FALSE
"59024",FALSE
"36272",FALSE
"31027",FALSE
"63057",FALSE
"32908",FALSE
"36274",FALSE
"59030",FALSE
"36276",FALSE
"49027",FALSE
"47247",FALSE
"31030",FALSE
"52326",FALSE
"32922",FALSE
"59036",FALSE
"63755",FALSE
"47949",FALSE
"31780",FALSE
"49631",FALSE
"29205",FALSE
"39462",FALSE
"46825",FALSE
"51444",FALSE
"30622",FALSE
"48667",FALSE
"51446",FALSE
"32666",FALSE
"51451",FALSE
"39474",FALSE
"22301",FALSE
"31804",FALSE
"22304",FALSE
"61562",FALSE
"61563",FALSE
"63839",FALSE
"31811",FALSE
"56051",FALSE
"30677",FALSE
"51550",FALSE
"60617",TRUE
"42431",FALSE
"46957",FALSE
"46958",FALSE
"30701",FALSE
"48807",FALSE
"61731",FALSE
"59859",FALSE
"27534",FALSE
"22514",FALSE
"29379",FALSE
"36047",FALSE
"42633",FALSE
"36049",FALSE
"56121",FALSE
"52033",FALSE
"52038",FALSE
"36064",FALSE
"60628",FALSE
"48852",FALSE
"42701",FALSE
"42712",FALSE
"39653",FALSE
"56138",FALSE
"56140",FALSE
"56467",FALSE
"60660",TRUE
"47263",FALSE
"59037",FALSE
"37055",FALSE
"36701",FALSE
"31554",FALSE
"63462",FALSE
"31555",FALSE
"61315",FALSE
"31556",FALSE
"61316",FALSE
"36720",FALSE
"33174",FALSE
"31557",FALSE
"36726",FALSE
"36727",FALSE
"27207",FALSE
"59538",FALSE
"31558",TRUE
"61331",FALSE
"61333",FALSE
"56575",FALSE
"49883",FALSE
"27873",FALSE
"51455",FALSE
"51459",FALSE
"60604",FALSE
"39476",FALSE
"31087",FALSE
"49084",FALSE
"56325",FALSE
"33012",FALSE
"52548",FALSE
"31090",FALSE
"36421",FALSE
"47359",FALSE
"33016",FALSE
"52557",FALSE
"36426",FALSE
"36439",FALSE
"59201",FALSE
"60618",FALSE
"30705",FALSE
"42450",FALSE
"35990",FALSE
"30707",FALSE
"39565",FALSE
"59270",FALSE
"63144",FALSE
"61037",FALSE
"47420",FALSE
"63155",FALSE
"56384",FALSE
"31316",FALSE
"56389",FALSE
"31320",TRUE
"33039",FALSE
"59301",FALSE
"36521",FALSE
"52647",FALSE
"47424",FALSE
"61059",FALSE
"59313",FALSE
"31323",FALSE
"59314",FALSE
"36524",FALSE
"36555",FALSE
"52761",FALSE
"61091",FALSE
"59405",FALSE
"56469",FALSE
"59410",FALSE
"59414",FALSE
"33127",FALSE
"52774",FALSE
"56470",FALSE
"36567",FALSE
"33132",FALSE
"31503",FALSE
"47536",FALSE
"59419",FALSE
"64125",FALSE
"49854",TRUE
"27831",FALSE
"43610",FALSE
"53581",FALSE
"64192",FALSE
"49884",TRUE
"43718",FALSE
"27874",FALSE
"49885",FALSE
"27879",FALSE
"43721",FALSE
"29536",FALSE
"49887",TRUE
"27883",FALSE
"23005",FALSE
"58652",FALSE
"27885",FALSE
"49894",TRUE
"29544",FALSE
"29546",FALSE
"62030",FALSE
"27886",FALSE
"49901",FALSE
"35768",FALSE
"46759",FALSE
"30536",FALSE
"35769",FALSE
"42133",FALSE
"56639",FALSE
"59647",FALSE
"53031",FALSE
"31639",FALSE
"29127",FALSE
"57237",FALSE
"36850",FALSE
"53035",FALSE
"57245",FALSE
"56649",FALSE
"31643",FALSE
"29130",FALSE
"37095",FALSE
"56653",FALSE
"61411",FALSE
"31650",FALSE
"22151",FALSE
"43201",FALSE
"33458",FALSE
"49660",TRUE
"31821",FALSE
"58405",FALSE
"49663",FALSE
"57426",FALSE
"63847",FALSE
"58415",FALSE
"31825",FALSE
"29324",FALSE
"43227",FALSE
"49665",FALSE
"31827",FALSE
"33463",FALSE
"59825",FALSE
"29333",FALSE
"43229",FALSE
"59827",FALSE
"64128",FALSE
"22940",FALSE
"49855",TRUE
"22942",FALSE
"27834",FALSE
"37617",FALSE
"29510",FALSE
"58634",FALSE
"53588",FALSE
"33755",FALSE
"49863",FALSE
"22960",FALSE
"29512",FALSE
"63935",FALSE
"22538",FALSE
"59860",FALSE
"27539",FALSE
"59864",FALSE
"49715",TRUE
"51234",FALSE
"60526",FALSE
"51238",FALSE
"48625",FALSE
"51242",FALSE
"39428",FALSE
"51246",FALSE
"55943",FALSE
"42163",FALSE
"39429",FALSE
"52337",FALSE
"59043",FALSE
"63080",FALSE
"31038",FALSE
"52345",FALSE
"31044",FALSE
"52348",FALSE
"62079",FALSE
"49953",TRUE
"34215",FALSE
"34217",TRUE
"38069",FALSE
"65078",FALSE
"38075",FALSE
"44305",FALSE
"23707",FALSE
"44307",FALSE
"54487",FALSE
"62570",FALSE
"29921",FALSE
"28358",FALSE
"62610",FALSE
"62946",FALSE
"28625",FALSE
"54801",FALSE
"27516",FALSE
"59828",FALSE
"37213",FALSE
"57439",FALSE
"53170",FALSE
"33473",FALSE
"63867",FALSE
"59837",FALSE
"29346",FALSE
"36005",FALSE
"56075",FALSE
"48816",FALSE
"56080",FALSE
"36010",FALSE
"51578",FALSE
"36016",FALSE
"42464",FALSE
"46978",FALSE
"39573",FALSE
"58477",FALSE
"22546",FALSE
"49719",TRUE
"63944",FALSE
"53211",TRUE
"57532",FALSE
"36075",FALSE
"32779",FALSE
"39663",FALSE
"30815",FALSE
"52060",FALSE
"36078",FALSE
"30816",FALSE
"36079",FALSE
"39666",FALSE
"30817",FALSE
"56153",FALSE
"30820",FALSE
"47104",FALSE
"36081",FALSE
"32937",TRUE
"31047",FALSE
"47280",FALSE
"36313",FALSE
"47281",FALSE
"52354",FALSE
"59047",FALSE
"59546",FALSE
"36742",FALSE
"37064",FALSE
"36744",FALSE
"31565",TRUE
"36748",FALSE
"29078",FALSE
"36750",FALSE
"59601",FALSE
"58103",FALSE
"37066",FALSE
"29080",FALSE
"36752",FALSE
"27217",FALSE
"58105",FALSE
"62949",FALSE
"82212",FALSE
"62953",FALSE
"44844",FALSE
"82213",FALSE
"66736",FALSE
"38501",FALSE
"38504",FALSE
"44850",FALSE
"82215",FALSE
"66741",FALSE
"82222",FALSE
"82223",FALSE
"68626",FALSE
"28713",FALSE
"65702",FALSE
"30721",FALSE
"30726",FALSE
"46990",FALSE
"30728",FALSE
"31324",TRUE
"47437",FALSE
"52701",FALSE
"59324",FALSE
"33054",FALSE
"56431",FALSE
"33055",FALSE
"56435",FALSE
"31331",TRUE
"59327",FALSE
"52728",FALSE
"56441",FALSE
"59332",FALSE
"33063",FALSE
"36082",FALSE
"56157",FALSE
"48870",FALSE
"56474",FALSE
"59421",FALSE
"31510",FALSE
"47546",FALSE
"33137",FALSE
"59425",FALSE
"47553",FALSE
"57642",FALSE
"31513",FALSE
"63377",FALSE
"33139",TRUE
"36582",TRUE
"33140",TRUE
"27014",FALSE
"58009",FALSE
"59436",FALSE
"59441",FALSE
"29101",FALSE
"33181",FALSE
"56591",FALSE
"56593",FALSE
"49434",TRUE
"36921",FALSE
"36925",FALSE
"59720",FALSE
"63670",FALSE
"33404",TRUE
"61466",FALSE
"63673",FALSE
"27320",FALSE
"33405",FALSE
"61471",FALSE
"47924",FALSE
"47925",FALSE
"61475",FALSE
"82443",FALSE
"45051",FALSE
"28716",FALSE
"34986",FALSE
"45062",FALSE
"28717",FALSE
"65706",FALSE
"28719",FALSE
"82512",FALSE
"24315",FALSE
"54914",FALSE
"27956",FALSE
"62085",FALSE
"53928",FALSE
"62087",FALSE
"49967",FALSE
"43812",FALSE
"37732",FALSE
"63345",FALSE
"47458",FALSE
"59936",FALSE
"57719",FALSE
"37379",FALSE
"61851",FALSE
"43525",FALSE
"49780",FALSE
"59937",FALSE
"49782",TRUE
"58554",FALSE
"37381",FALSE
"61857",FALSE
"22802",FALSE
"22807",FALSE
"57741",FALSE
"43534",FALSE
"29461",FALSE
"53540",FALSE
"36590",FALSE
"58656",FALSE
"49908",TRUE
"49910",FALSE
"64433",FALSE
"43725",FALSE
"33782",FALSE
"33786",TRUE
"49915",FALSE
"27892",FALSE
"49917",FALSE
"37682",FALSE
"64443",FALSE
"53813",FALSE
"58703",FALSE
"49920",FALSE
"58705",FALSE
"59868",FALSE
"61750",FALSE
"22553",FALSE
"39845",FALSE
"59874",FALSE
"63967",FALSE
"22579",FALSE
"22580",FALSE
"53221",FALSE
"37334",FALSE
"57571",FALSE
"61773",FALSE
"61774",FALSE
"43434",FALSE
"57577",FALSE
"43437",FALSE
"22603",FALSE
"58505",FALSE
"52163",FALSE
"52168",FALSE
"39740",FALSE
"36112",FALSE
"39744",FALSE
"27978",FALSE
"62093",FALSE
"33834",FALSE
"27983",FALSE
"58755",FALSE
"23806",FALSE
"29927",TRUE
"68055",FALSE
"34232",FALSE
"28366",FALSE
"28367",FALSE
"28369",FALSE
"34235",FALSE
"29939",FALSE
"29940",FALSE
"43240",FALSE
"63874",FALSE
"59840",FALSE
"59841",FALSE
"59843",FALSE
"57455",FALSE
"27525",FALSE
"63882",FALSE
"22473",TRUE
"33496",FALSE
"37303",FALSE
"27526",FALSE
"59846",FALSE
"37306",FALSE
"58451",FALSE
"58452",FALSE
"59847",FALSE
"36027",FALSE
"36028",FALSE
"42544",FALSE
"57540",FALSE
"59871",FALSE
"49721",TRUE
"49722",FALSE
"43359",FALSE
"58490",FALSE
"63961",FALSE
"57551",FALSE
"22560",FALSE
"39870",FALSE
"22572",TRUE
"39885",FALSE
"48874",FALSE
"36089",FALSE
"39701",FALSE
"47118",FALSE
"42749",FALSE
"36092",FALSE
"32804",FALSE
"60638",FALSE
"39746",FALSE
"39747",FALSE
"63019",FALSE
"56210",FALSE
"52209",FALSE
"52210",FALSE
"59463",FALSE
"57027",FALSE
"29030",FALSE
"56529",FALSE
"27030",FALSE
"59471",FALSE
"57030",FALSE
"62631",FALSE
"38544",FALSE
"82225",FALSE
"28645",FALSE
"28647",FALSE
"62963",FALSE
"38551",FALSE
"34760",FALSE
"24171",FALSE
"68634",FALSE
"68635",FALSE
"68637",FALSE
"65622",FALSE
"38556",FALSE
"65623",FALSE
"24179",FALSE
"82513",FALSE
"82514",FALSE
"51649",FALSE
"36033",FALSE
"60623",FALSE
"39601",FALSE
"36035",FALSE
"30738",FALSE
"51656",FALSE
"39629",FALSE
"36037",FALSE
"32764",FALSE
"42631",FALSE
"60625",FALSE
"36043",FALSE
"52030",FALSE
"59347",FALSE
"49252",FALSE
"33066",FALSE
"33067",FALSE
"36093",FALSE
"42757",FALSE
"56173",FALSE
"42765",FALSE
"32806",FALSE
"60636",FALSE
"56501",FALSE
"31519",FALSE
"47567",FALSE
"59447",FALSE
"59450",FALSE
"59451",FALSE
"29015",FALSE
"63383",FALSE
"33144",FALSE
"47584",FALSE
"57015",FALSE
"33146",FALSE
"56519",FALSE
"31533",FALSE
"59474",FALSE
"27043",FALSE
"59479",FALSE
"29038",FALSE
"59480",FALSE
"47612",FALSE
"27852",FALSE
"22963",FALSE
"22967",FALSE
"29520",FALSE
"27856",FALSE
"33761",FALSE
"64149",FALSE
"58643",FALSE
"53702",FALSE
"53703",FALSE
"58645",FALSE
"43701",FALSE
"43711",FALSE
"29527",FALSE
"49879",FALSE
"53706",FALSE
"43716",FALSE
"54927",FALSE
"68755",FALSE
"54929",FALSE
"45111",FALSE
"45115",FALSE
"82520",FALSE
"45121",FALSE
"65717",FALSE
"68761",FALSE
"45132",FALSE
"28734",FALSE
"24350",FALSE
"82601",FALSE
"43836",FALSE
"23117",FALSE
"23119",FALSE
"53947",FALSE
"43842",FALSE
"97040",FALSE
"18969",FALSE
"26159",FALSE
"17772",FALSE
"24366",FALSE
"43356",FALSE
"58271",FALSE
"21758",FALSE
"63736",FALSE
"70772",FALSE
"97621",FALSE
"70801",FALSE
"95585",FALSE
"83549",FALSE
"04605",TRUE
"49117",TRUE
"43620",FALSE
"37641",FALSE
"64158",FALSE
"53235",TRUE
"61815",FALSE
"60641",FALSE
"61258",FALSE
"29044",FALSE
"36617",FALSE
"29437",FALSE
"33603",FALSE
"37357",FALSE
"95661",FALSE
"77098",FALSE
"94115",FALSE
"80421",FALSE
"84511",FALSE
"80439",FALSE
"72455",FALSE
"72464",FALSE
"78330",FALSE
"78332",FALSE
"78355",FALSE
"94117",FALSE
"49261",FALSE
"63744",FALSE
"17885",FALSE
"67417",FALSE
"70036",FALSE
"44110",TRUE
"54246",TRUE
"54656",FALSE
"38351",FALSE
"65438",FALSE
"67466",FALSE
"45816",FALSE
"99918",FALSE
"83632",FALSE
"98532",FALSE
"20722",FALSE
"49115",TRUE
"59522",FALSE
"02203",FALSE
"65459",FALSE
"97459",TRUE
"07940",FALSE
"82930",FALSE
"15467",FALSE
"99638",FALSE
"61949",FALSE
"64130",FALSE
"49861",FALSE
"29401",FALSE
"47035",FALSE
"42728",FALSE
"54527",FALSE
"24184",FALSE
"66760",FALSE
"65625",FALSE
"28659",FALSE
"66773",FALSE
"82334",FALSE
"82620",FALSE
"45158",FALSE
"28752",FALSE
"29607",FALSE
"23185",FALSE
"65248",FALSE
"62667",FALSE
"38577",FALSE
"68664",FALSE
"65747",FALSE
"65058",FALSE
"59351",FALSE
"68844",FALSE
"89815",FALSE
"35765",FALSE
"92567",FALSE
"91701",FALSE
"95604",FALSE
"98550",TRUE
"62432",FALSE
"54405",FALSE
"38365",FALSE
"28551",FALSE
"69221",FALSE
"45861",FALSE
"67581",FALSE
"45888",FALSE
"99144",FALSE
"62452",FALSE
"44212",FALSE
"70515",FALSE
"70124",FALSE
"01543",FALSE
"57002",FALSE
"43010",FALSE
"27017",FALSE
"53805",FALSE
"27891",FALSE
"43736",FALSE
"59870",FALSE
"39862",FALSE
"57552",FALSE
"28562",FALSE
"28579",FALSE
"67660",FALSE
"67831",FALSE
"67844",FALSE
"84021",FALSE
"87016",FALSE
"84036",FALSE
"71667",FALSE
"28312",FALSE
"54451",FALSE
"24077",FALSE
"08097",FALSE
"10032",FALSE
"10505",FALSE
"58069",FALSE
"43468",FALSE
"73114",FALSE
"97039",FALSE
"16353",FALSE
"19383",FALSE
"15015",FALSE
"02539",TRUE
"49684",TRUE
"57641",FALSE
"97812",FALSE
"87522",FALSE
"57720",FALSE
"79346",FALSE
"98376",FALSE
"47631",FALSE
"71044",FALSE
"55953",FALSE
"48242",FALSE
"39455",FALSE
"39574",FALSE
"64155",FALSE
"63077",FALSE
"65637",FALSE
"65215",FALSE
"89045",FALSE
"07495",FALSE
"88310",FALSE
"87083",FALSE
"14424",FALSE
"13471",FALSE
"10993",FALSE
"28658",FALSE
"33857",FALSE
"15075",FALSE
"13495",FALSE
"95420",TRUE
"90057",FALSE
"70653",FALSE
"98022",FALSE
"83232",FALSE
"83255",FALSE
"44699",FALSE
"44856",FALSE
"45155",FALSE
"43939",FALSE
"19508",FALSE
"15460",FALSE
"15014",FALSE
"17507",FALSE
"29526",FALSE
"37394",FALSE
"37098",FALSE
"78409",FALSE
"75951",FALSE
"76433",FALSE
"77856",FALSE
"35204",FALSE
"99607",FALSE
"71751",FALSE
"92301",FALSE
"94108",FALSE
"95358",FALSE
"92147",FALSE
"80524",FALSE
"33161",FALSE
"32054",FALSE
"30562",FALSE
"59050",FALSE
"36345",FALSE
"59602",FALSE
"53007",FALSE
"36775",FALSE
"31627",FALSE
"43140",FALSE
"21030",FALSE
"21701",FALSE
"94972",TRUE
"94801",FALSE
"94564",FALSE
"94038",TRUE
"46260",FALSE
"98665",FALSE
"86303",FALSE
"94061",FALSE
"93426",FALSE
"93604",FALSE
"06264",FALSE
"06414",FALSE
"33026",FALSE
"83253",FALSE
"60564",FALSE
"61346",FALSE
"62672",FALSE
"51350",FALSE
"46806",FALSE
"56308",FALSE
"47337",FALSE
"53016",FALSE
"31632",FALSE
"56630",FALSE
"45208",FALSE
"37766",FALSE
"28043",FALSE
"47904",FALSE
"27312",FALSE
"63664",FALSE
"22207",FALSE
"39540",FALSE
"77388",FALSE
"89510",FALSE
"72020",FALSE
"87416",FALSE
"72024",FALSE
"84535",FALSE
"73933",FALSE
"71001",FALSE
"97721",FALSE
"97733",FALSE
"85634",FALSE
"71021",FALSE
"96094",FALSE
"96101",FALSE
"78644",FALSE
"77473",FALSE
"94590",FALSE
"80453",FALSE
"80473",FALSE
"46065",FALSE
"52403",FALSE
"02171",FALSE
"14571",TRUE
"66413",FALSE
"30824",FALSE
"47114",FALSE
"36602",FALSE
"29014",FALSE
"59456",FALSE
"33701",TRUE
"29483",FALSE
"57567",FALSE
"37340",FALSE
"30912",FALSE
"31003",FALSE
"29031",FALSE
"98577",TRUE
"49201",FALSE
"33034",TRUE
"63147",FALSE
"61057",FALSE
"56401",FALSE
"17827",FALSE
"57744",FALSE
"79378",FALSE
"76402",FALSE
"84029",FALSE
"05492",FALSE
"23460",FALSE
"98583",FALSE
"24991",FALSE
"25871",FALSE
"24927",FALSE
"98320",FALSE
"98548",FALSE
"54552",FALSE
"21912",FALSE
"92307",FALSE
"06040",FALSE
"32445",FALSE
"10977",FALSE
"12429",FALSE
"12106",FALSE
"15332",FALSE
"98586",TRUE
"83805",FALSE
"98683",FALSE
"29835",FALSE
"68010",FALSE
"44262",FALSE
"28334",FALSE
"24091",FALSE
"68507",FALSE
"83327",FALSE
"98164",FALSE
"83338",FALSE
"98224",FALSE
"89060",FALSE
"86504",FALSE
"71602",FALSE
"54469",FALSE
"29904",FALSE
"98684",FALSE
"26264",FALSE
"51557",FALSE
"03048",FALSE
"73951",FALSE
"74370",FALSE
"07070",FALSE
"71277",FALSE
"70426",FALSE
"17329",FALSE
"92024",TRUE
"92054",TRUE
"54845",FALSE
"00680",FALSE
"87326",FALSE
"99667",FALSE
"02134",FALSE
"61552",FALSE
"80425",FALSE
"76798",FALSE
"10103",FALSE
"35593",FALSE
"35640",FALSE
"32456",TRUE
"51354",FALSE
"40209",FALSE
"70563",FALSE
"04431",FALSE
"04787",FALSE
"01068",FALSE
"48310",FALSE
"23690",TRUE
"13084",FALSE
"12138",FALSE
"21401",FALSE
"20769",FALSE
"68108",FALSE
"01505",FALSE
"21837",FALSE
"72532",FALSE
"71032",FALSE
"80735",FALSE
"02050",TRUE
"02671",TRUE
"02559",TRUE
"56636",FALSE
"39342",FALSE
"59044",FALSE
"59442",FALSE
"69163",FALSE
"03036",FALSE
"88416",FALSE
"13676",FALSE
"14529",FALSE
"10503",FALSE
"62018",FALSE
"37659",FALSE
"23015",FALSE
"49895",FALSE
"32577",FALSE
"42156",FALSE
"31036",FALSE
"29073",FALSE
"76574",FALSE
"76622",FALSE
"93261",FALSE
"97212",FALSE
"87315",FALSE
"72372",FALSE
"70722",FALSE
"91766",FALSE
"71457",FALSE
"74437",FALSE
"36615",TRUE
"66711",FALSE
"72553",FALSE
"75647",FALSE
"79353",FALSE
"79511",FALSE
"79748",FALSE
"77535",FALSE
"77561",FALSE
"95013",FALSE
"97364",FALSE
"72068",FALSE
"71064",FALSE
"97820",FALSE
"95928",FALSE
"95942",FALSE
"78521",TRUE
"95971",FALSE
"30438",FALSE
"16331",FALSE
"12122",FALSE
"17742",FALSE
"01367",FALSE
"01222",FALSE
"70031",FALSE
"14715",FALSE
"63540",FALSE
"33182",FALSE
"59718",FALSE
"39437",FALSE
"46791",FALSE
"54760",FALSE
"38477",FALSE
"65590",FALSE
"68527",FALSE
"99504",FALSE
"99556",FALSE
"99573",FALSE
"99613",FALSE
"99639",FALSE
"49938",TRUE
"37719",FALSE
"38070",FALSE
"29910",TRUE
"28630",FALSE
"38505",FALSE
"47130",FALSE
"60097",FALSE
"40927",FALSE
"61437",FALSE
"08063",FALSE
"17750",FALSE
"17756",FALSE
"13672",FALSE
"46394",TRUE
"50593",FALSE
"51009",FALSE
"32530",FALSE
"32531",FALSE
"35674",FALSE
"04781",FALSE
"01063",FALSE
"17855",FALSE
"99760",FALSE
"99801",FALSE
"83610",FALSE
"64745",FALSE
"37857",FALSE
"28139",FALSE
"29685",FALSE
"28146",FALSE
"28466",FALSE
"38320",FALSE
"65340",FALSE
"67232",FALSE
"28638",FALSE
"28072",FALSE
"00982",FALSE
"76513",FALSE
"08554",FALSE
"32026",FALSE
"84728",FALSE
"49246",FALSE
"10025",FALSE
"69347",FALSE
"76596",FALSE
"54817",FALSE
"54819",FALSE
"54896",FALSE
"55731",FALSE
"02534",TRUE
"08511",FALSE
"37727",FALSE
"79201",FALSE
"15741",FALSE
"24983",FALSE
"36784",FALSE
"99714",FALSE
"99773",FALSE
"72119",FALSE
"95720",FALSE
"95916",FALSE
"81527",FALSE
"06762",FALSE
"28612",FALSE
"11792",TRUE
"08550",FALSE
"64854",FALSE
"98230",TRUE
"98685",FALSE
"98814",FALSE
"98852",FALSE
"98943",FALSE
"62353",FALSE
"62359",FALSE
"33950",FALSE
"28169",FALSE
"85033",FALSE
"72064",FALSE
"72085",FALSE
"95834",FALSE
"95669",FALSE
"80294",FALSE
"06856",FALSE
"20540",FALSE
"32060",FALSE
"30581",FALSE
"62521",FALSE
"61276",FALSE
"05740",FALSE
"15350",FALSE
"18850",FALSE
"76087",FALSE
"92501",FALSE
"74578",FALSE
"06811",FALSE
"80758",FALSE
"58277",FALSE
"43321",FALSE
"74016",FALSE
"97532",FALSE
"15112",FALSE
"16830",FALSE
"15625",FALSE
"19031",FALSE
"38451",FALSE
"38555",FALSE
"78669",FALSE
"79108",FALSE
"76689",FALSE
"77536",FALSE
"48729",FALSE
"56020",FALSE
"18302",FALSE
"98101",TRUE
"52588",FALSE
"51101",FALSE
"40051",FALSE
"40215",FALSE
"17829",FALSE
"29423",FALSE
"57264",FALSE
"37185",FALSE
"37658",FALSE
"75839",FALSE
"78155",FALSE
"75859",FALSE
"84626",FALSE
"24531",FALSE
"20129",FALSE
"98826",FALSE
"24920",FALSE
"00786",FALSE
"69219",FALSE
"06371",TRUE
"49718",TRUE
"04047",FALSE
"03907",TRUE
"63127",FALSE
"57258",FALSE
"57262",FALSE
"47968",FALSE
"49646",FALSE
"30664",FALSE
"42408",FALSE
"35967",FALSE
"49119",FALSE
"31307",FALSE
"24318",FALSE
"37725",FALSE
"27972",TRUE
"53939",FALSE
"23803",FALSE
"29944",FALSE
"36319",FALSE
"35648",FALSE
"72623",FALSE
"93433",TRUE
"94025",FALSE
"04421",TRUE
"64832",FALSE
"01340",FALSE
"02537",TRUE
"76848",FALSE
"84313",FALSE
"80239",FALSE
"84334",FALSE
"97530",FALSE
"75487",FALSE
"54501",FALSE
"34748",FALSE
"62977",FALSE
"45070",FALSE
"24343",FALSE
"58757",FALSE
"28009",FALSE
"53949",FALSE
"37745",FALSE
"68068",FALSE
"30533",FALSE
"83555",FALSE
"62567",FALSE
"60305",FALSE
"46946",FALSE
"46051",FALSE
"67202",FALSE
"40475",FALSE
"71326",FALSE
"71033",FALSE
"04541",TRUE
"04655",TRUE
"04635",TRUE
"21619",TRUE
"21911",FALSE
"67756",FALSE
"70764",FALSE
"93527",FALSE
"77005",FALSE
"93643",FALSE
"93653",FALSE
"93702",FALSE
"89442",FALSE
"85546",FALSE
"72434",FALSE
"06512",TRUE
"06357",TRUE
"06255",FALSE
"04250",FALSE
"01564",FALSE
"56222",FALSE
"22303",FALSE
"22835",FALSE
"26208",FALSE
"25090",FALSE
"98241",FALSE
"26137",FALSE
