"county_fips","lon","lat","area_ha_2001","developed_ha_2001","wetland_ha_2001","wetland_herb_ha_2001","wetland_woody_ha_2001","wetland_riparian_250_ha_2001","wetland_riparian_500_ha_2001","wetland_riparian_750_ha_2001","wetland_riparian_1000_ha_2001","wetland_riparian_1250_ha_2001","wetland_riparian_1500_ha_2001","area_ha_2016","developed_ha_2016","wetland_ha_2016","wetland_herb_ha_2016","wetland_woody_ha_2016","wetland_riparian_250_ha_2016","wetland_riparian_500_ha_2016","wetland_riparian_750_ha_2016","wetland_riparian_1000_ha_2016","wetland_riparian_1250_ha_2016","wetland_riparian_1500_ha_2016","claims_2001_5yr","CRS_2001_5yr","claims_2016_5yr","CRS_2016_5yr","population_2000","income_2000","housing_units_2000","housing_value_2000","population_2016","income_2016","housing_units_2016","housing_value_2016","wetland_2001_2016","wetland_gain","wetland_loss","claims_2001_2016","developed_2001_2016","income_2001_2016","population_2001_2016","housing_units_2001_2016","housing_value_2001_2016","CRS_2001_2016","state_fips","developed_2001_bin1","developed_2001_bin2","developed_2001_bin3","developed_2001_bin4","developed_2016_bin1","developed_2016_bin2","developed_2016_bin3","developed_2016_bin4","developed_2001_2016_bin1","developed_2001_2016_bin2","developed_2001_2016_bin3","developed_2001_2016_bin4","developed_2001_spline1","developed_2001_spline2","developed_2001_spline3","developed_2001_spline4","developed_2016_spline1","developed_2016_spline2","developed_2016_spline3","developed_2016_spline4","developed_2001_2016_spline1","developed_2001_2016_spline2","developed_2001_2016_spline3","developed_2001_2016_spline4","policies_2001","policies_2016","policies_2001_2016"
"01001",-86.6464395,32.5322367,156536.263058824,2647.43682352941,16386.1697647059,1299.35329411765,15086.8164705882,9282.66811764706,13243.842,15054.564,15873.114,16238.8397647059,16337.5697647059,156536.263058824,3268.06270588235,16315.2208235294,1501.65176470588,14813.5690588235,9200.10917647059,13168.5730588235,14979.7450588235,15803.8750588235,16168.3408235294,16266.6208235294,68641.654,2,37749.316,2.13333333333333,43671,42013,17662,82500,55200,58786,23315,147900,-70.9489411764716,0,-70.9489411764716,-30892.338,620.625882352941,16773,11529,5653,65400,0.133333333333334,"01",0,0,1,0,0,0,1,0,0,0,0,0,0.69278814535728,-0.115951353483453,0.237848419748886,-0.119590075100039,0.854895211024584,-0.0490005393303595,0.110232547256239,-0.055411564876354,0.162107065667304,0.0669508141530935,-0.127615872492648,0.0641785102236853,22.8,17.4,-5.4
"01003",-87.7460666,30.6592183,525067.088823529,10034.2937647059,124324.929529412,9411.48741176471,114913.442117647,46784.1342352941,75682.6651764706,95231.2888235294,107780.057294118,115414.705764706,119778.598588235,525067.088823529,13860.1037647059,124054.520470588,12548.9841176471,111505.536352941,46715.9551764706,75523.2261176471,95022.1697647059,107534.128235294,115156.446705882,119513.679529412,702027.032,4.49527600059515,9091173.876,8.96013411204845,140415,40250,74285,105300,208107,55962,111945,189800,-270.409058823527,0,-270.409058823527,8389146.844,3825.81,15712,67692,37660,84500,4.4648581114533,"01",0,0,0,1,0,0,0,1,0,0,0,0,0.920517510806554,0.0655246581716848,0.0263487412362586,-0.0123909102144973,0.883646689688167,0.0951094073000302,0.038582768769085,-0.0173388657572818,-0.0368708211183872,0.0295847491283454,0.0122340275328264,-0.00494795554278446,5827.4,2895,-2932.4
"01005",-85.4051035,31.8702531,234267.645176471,2397.45458823529,18676.8561176471,413.482235294118,18263.3738823529,7235.46847058823,11667.9236470588,14799.2615294118,16631.7070588235,17620.8487058824,18223.2688235294,234267.645176471,2480.88458823529,18702.1362352941,384.589058823529,18317.5471764706,7257.5085882353,11696.1737647059,14819.4116470588,16650.7771764706,17640.5488235294,18245.7589411765,0,0,125789.542,0,29038,25101,12461,57200,25782,34186,11937,92900,25.2801176470566,25.2801176470566,0,125789.542,83.4300000000003,9085,-3256,-524,35700,0,"01",0,1,0,0,0,0,1,0,0,-1,1,0,0.601030132562616,-0.15260796271856,0.309612319398608,-0.155672951608675,0.633566087913702,-0.139794678741782,0.284232351998568,-0.142880801829763,0.0325359553510867,0.0128132839767777,-0.0253799674000396,0.0127921497789119,20.4,1.8,-18.6
"01007",-87.1271475,33.0158929,162174.829058823,1037.05341176471,9887.63894117647,269.206235294118,9618.43270588235,4589.00470588235,6976.99164705883,8421.49447058824,9149.58494117647,9535.49894117647,9703.27235294118,162174.829058823,1214.70564705882,9852.81211764706,273.834,9578.97811764706,4582.03270588235,6956.15964705883,8391.57247058824,9115.16294117647,9499.18694117647,9666.42035294118,0,0,0,0,20826,31420,8345,57400,22527,45340,9161,96500,-34.8268235294126,0,-34.8268235294126,0,177.652235294118,13920,1701,816,39100,0,"01",1,0,0,0,0,1,0,0,-1,1,0,0,0.0729100010276312,-0.262061447267468,0.527074092081224,-0.265012644813756,0.117140414304783,-0.276636384794492,0.556265847235773,-0.279629358627681,0.0442304132771518,-0.0145749375270237,0.0291917551545485,-0.0146167138139248,5.8,4,-1.8
"01009",-86.56644,33.9773575,168511.548352941,2709.71541176471,889.302,131.976,757.326,472.069411764706,660.189882352941,756.182823529412,807.672,851.232,882.822,168511.548352941,3060.70376470588,887.226705882353,141.951882352941,745.274823529412,473.864117647059,661.084588235294,755.277529411765,805.056705882353,848.436705882353,880.386705882353,3710.846,0,105352.036,0,51024,35241,21158,76900,57645,48695,24222,124700,-2.07529411764699,0,-2.07529411764699,101641.19,350.988352941177,13454,6621,3064,47800,0,"01",0,0,1,0,0,0,1,0,0,0,0,0,0.713108306670789,-0.107735990603351,0.221916893547516,-0.111579687411439,0.810326284691018,-0.0679304674969643,0.145507074140614,-0.0731444607195836,0.0972179780202294,0.0398055231063871,-0.0764098194069015,0.0384352266918554,6.4,2.6,-3.8
"01011",-85.7172613,32.1017589,161908.157294118,873.193058823529,19750.9182352941,561.953294117647,19188.9649411765,7863.77752941176,13151.3498823529,16306.8998823529,18014.5327058824,18633.9645882353,18985.4922352941,161908.157294118,904.513058823529,19720.0408235294,547.425882352941,19172.6149411765,7841.83270588235,13121.3724705882,16275.5724705882,17981.3152941177,18599.0371764706,18954.0748235294,0,0,0,0,11714,20605,4727,54000,10352,32152,4526,77500,-30.8774117647081,0,-30.8774117647081,0,31.3200000000001,11547,-1362,-201,23500,0,"01",1,0,0,0,1,0,0,0,0,0,0,0,0.043522572242403,-0.237752921043442,0.478183289855424,-0.240430368811981,0.0483758105188306,-0.243183807361176,0.488998567457341,-0.245814760096164,0.00485323827642763,-0.005430886317734,0.0108152776019173,-0.00538439128418328,6.2,0.4,-5.8
"01013",-86.6819689,31.751667,201469.071529412,1431.15176470588,19644.5103529412,1098.01729411765,18546.4930588235,6598.07435294118,11629.9072941176,15320.3668235294,17496.0409411765,18563.9650588235,19089.7503529412,201469.071529412,1572.18176470588,19422.8936470588,591.782470588235,18831.1111764706,6571.20176470588,11545.1647058824,15193.9542352941,17337.0642352941,18381.5883529412,18891.3536470588,0,0,0,0,21399,24791,9957,48600,20025,39109,10026,88300,-221.616705882352,0,-221.616705882352,0,141.03,14318,-1374,69,39700,0,"01",0,1,0,0,0,1,0,0,0,0,0,0,0.18849839031711,-0.277138494992579,0.557425860801352,-0.280273502109047,0.243021331077584,-0.269114168361001,0.54123438366899,-0.272073190048751,0.0545229407604738,0.00802432663157732,-0.0161914771323616,0.00820031206029576,8.8,0.2,-8.6
"01015",-85.8225133,33.7717061,158582.398941177,7770.61729411765,1328.35411764706,101.870117647059,1226.484,879.732705882353,1116.84564705882,1235.47411764706,1287.04411764706,1307.20411764706,1315.93411764706,158582.398941177,8742.80823529412,1419.43235294118,244.17,1175.26235294118,947.514705882353,1201.27764705882,1323.40235294118,1375.87235294118,1397.02235294118,1405.75235294118,6481.216,0,9465.984,0,112249,31768,51322,65700,115098,45197,53682,113800,91.0782352941178,91.0782352941178,0,2984.768,972.190941176471,13429,2849,2360,48100,0,"01",0,0,0,1,0,0,0,1,0,0,0,0,0.945605548284213,0.0450782889832227,0.0180310841114996,-0.00871492137893551,0.937260184233899,0.0518952835776187,0.0208023427850078,-0.00995781059652511,-0.00834536405031439,0.006816994594396,0.00277125867350821,-0.0012428892175896,217.8,42.4,-175.4
"01017",-85.3940321,32.9155039,156204.110470588,2654.24894117647,7637.13176470588,185.719411764706,7451.41235294118,4926.60141176471,6235.67011764706,6939.83011764706,7340.88882352941,7522.26847058824,7601.37847058824,156204.110470588,2848.69023529412,7622.29552941176,162.27,7460.02552941177,4928.59517647059,6234.51388235294,6931.29388235294,7328.39258823529,7509.41223529412,7586.54223529412,130190.544,0,17487.322,0,36583,29667,16256,56700,33826,39872,16981,88400,-14.8362352941185,0,-14.8362352941185,-112703.222,194.441294117647,10205,-2757,725,31700,0,"01",0,0,1,0,0,0,1,0,0,0,0,0,0.695058755045439,-0.115035380821365,0.236068943677655,-0.118695353371285,0.755117218440965,-0.0907860912624675,0.18898597965479,-0.0950012520573307,0.0600584633955265,0.024249289558898,-0.0470829640228645,0.0236941013139543,20.6,2.2,-18.4
"01019",-85.6542417,34.0695153,155393.918117647,2460.35364705882,2462.94211764706,368.673176470588,2094.26894117647,1703.59870588235,2175.50541176471,2355.87635294118,2433.75247058824,2458.04011764706,2462.45011764706,155393.918117647,2627.75364705882,2638.48552941177,387.684352941176,2250.80117647059,1783.67258823529,2310.47929411765,2512.24729411765,2603.35341176471,2632.14105882353,2638.17105882353,0,0,22193.79,0,23988,30874,14025,63500,25853,41014,16531,123100,175.543411764706,175.543411764706,0,22193.79,167.400000000001,10140,1865,2506,59600,0,"01",0,1,0,0,0,0,1,0,0,-1,1,0,0.625682128270369,-0.14282577516655,0.290367657221167,-0.145996743085405,0.686246335382344,-0.118720633158835,0.243013299855998,-0.122160379961801,0.0605642071119745,0.0241051420077148,-0.0473543573651685,0.023836363123604,3.2,8.6,5.4
"01021",-86.7266071,32.8540514,181505.486470589,2786.51117647059,10617.0165882353,641.813647058824,9975.20294117648,6739.13011764706,9094.5585882353,10121.8556470588,10437.3956470588,10561.7735294118,10589.7635294118,181505.486470589,3180.35117647059,10600.3185882353,746.577529411765,9853.74105882353,6718.20211764706,9078.2205882353,10103.4476470588,10420.2476470588,10545.3455294118,10573.0655294118,0,0,0,0,39593,32588,17651,70500,43930,45182,19586,102200,-16.6979999999985,0,-16.6979999999985,0,393.84,12594,4337,1935,31700,0,"01",0,0,1,0,0,0,1,0,0,0,0,0,0.736831712998179,-0.098088395492351,0.203296567036489,-0.102217345811044,0.837125634504664,-0.0566145126709212,0.124320809005129,-0.0624939610971266,0.100293921506485,0.0414738828214298,-0.07897575803136,0.0397233847139174,11.6,30,18.4
"01023",-88.2489085,31.9909972,238500.324705883,788.219647058824,40823.2531764706,1374.25552941176,39448.9976470588,18142.2162352941,27804.9303529412,33784.7805882353,37155.528,38889.8763529412,39668.0992941177,238500.324705883,855.269647058824,40940.7148235294,1839.87529411765,39100.8395294118,18228.5378823529,27907.182,33885.5922352941,37263.8996470588,39008.598,39789.6109411765,0,0,44868.08,0,15922,24749,7839,46800,13075,34884,7344,75200,117.461647058815,117.461647058815,0,44868.08,67.0500000000001,10135,-2847,-495,28400,0,"01",1,0,0,0,1,0,0,0,0,0,0,0,0.0320129353848925,-0.221577771787599,0.44565083535974,-0.224073063572141,0.040897137251934,-0.234582036017504,0.471701964076161,-0.237119928058657,0.00888420186704147,-0.0130042642299046,0.0260511287164208,-0.0130468644865162,13.4,1.2,-12.2
"01025",-87.8186244,31.6855211,324413.337176471,1367.436,63185.1776470588,1315.39764705882,61869.78,30034.4957647059,44154.6942352941,51709.9316470588,56205.5932941177,59082.7274117647,60865.3037647059,324413.337176471,1526.196,63242.2821176471,2719.16082352941,60523.1212941177,30080.9414117647,44203.0214117647,51765.0264705882,56264.8655294118,59139.381882353,60920.8782352941,0,0,117368.192,0,27867,27388,12631,53000,24387,36127,12741,100800,57.1044705882377,57.1044705882377,0,117368.192,158.76,8739,-3480,110,47800,0,"01",0,1,0,0,0,1,0,0,0,0,0,0,0.165757421298422,-0.278740598573526,0.560632660059523,-0.281885879506386,0.224674220922131,-0.272390343299074,0.547793856067259,-0.275370572170589,0.0589167996237083,0.00635025527445238,-0.0128388039922632,0.00651530733579703,10.2,2.8,-7.4
"01027",-85.8635254,33.2703999,156953.874705882,448.021058823529,1569.54141176471,55.26,1514.28141176471,1053.09917647059,1345.93023529412,1483.44,1542.10941176471,1564.68141176471,1569.18141176471,156953.874705882,502.381058823529,1572.24141176471,59.85,1512.39141176471,1054.17917647059,1349.17023529412,1485.96,1544.53941176471,1567.38141176471,1571.88141176471,0,0,0,0,14254,27885,6612,58000,13378,41225,6802,102200,2.70000000000005,2.70000000000005,0,0,54.3600000000001,13340,-876,190,44200,0,"01",1,0,0,0,1,0,0,0,0,0,0,0,0.00587866909508882,-0.137731498135412,0.277014055625727,-0.139282557490316,0.00828864427393743,-0.152852946994968,0.307359576787779,-0.154506629792812,0.00240997517884862,-0.0151214488595559,0.0303455211620518,-0.015224072302496,0,1.2,1.2
"01029",-85.5161261,33.6719637,145299.173647059,1158.86823529412,462.138705882353,13.68,448.458705882353,337.2,423.78,440.52,454.488705882353,459.258705882353,460.248705882353,145299.173647059,1224.20823529412,481.578705882353,79.992705882353,401.586,354.66,442.77,459.51,473.478705882353,478.248705882353,479.688705882353,0,0,0,0,14123,30820,6189,62100,14938,40188,6806,112000,19.44,19.44,0,0,65.3400000000001,9368,815,617,49900,0,"01",1,0,0,0,0,1,0,0,-1,1,0,0,0.101738635218236,-0.273451048282562,0.549981557779798,-0.276530509497236,0.119896317654398,-0.277037727319017,0.557073006440603,-0.280035109604267,0.0181576824361616,-0.00358667903645488,0.00709144866080524,-0.00350460010703085,1.2,0.2,-1
"01031",-85.9896022,31.402258,176247.930352941,2714.53764705882,17752.8208235294,444.888352941176,17307.9324705882,9557.98517647059,13839.4454117647,16078.7989411765,17150.4921176471,17509.8363529412,17654.13,176247.930352941,3324.36141176471,17737.8363529412,454.940470588235,17282.8958823529,9567.70517647059,13836.5654117647,16073.238,17140.0711764706,17496.0854117647,17640.5855294118,1710.988,0,396382.152,0,43615,33664,19837,70200,51288,53155,23088,149100,-14.9844705882388,0,-14.9844705882388,394671.164,609.823764705882,19491,7673,3251,78900,0,"01",0,0,1,0,0,0,1,0,0,0,0,0,0.714640932720268,-0.107114633929639,0.220714646613739,-0.1109751958046,0.865498071481434,-0.0444049987998661,0.101807129114128,-0.0511759090041292,0.150857138761166,0.0627096351297728,-0.118907517499611,0.0597992868004706,454.8,24.8,-430
"01033",-87.8014569,34.703112,161489.500941176,5422.16752941177,6567.94129411765,414.224117647059,6153.71717647059,4135.05564705882,5439.70588235294,6050.75752941176,6369.62752941176,6502.06129411765,6554.89129411765,161489.500941176,6055.54164705882,6618.61870588235,582.161294117647,6036.4574117647,4187.62305882353,5492.99329411765,6105.12494117647,6425.16494117647,6555.34870588235,6607.00870588235,44222.142,0,26640.888,0,54984,31954,24980,68200,54495,47558,26466,113500,50.6774117647055,50.6774117647055,0,-17581.254,633.374117647058,15604,-489,1486,45300,0,"01",0,0,0,1,0,0,0,1,0,0,0,0,0.972110609558823,0.0232256782325415,0.009244565294899,-0.0045808530862632,0.966263150787929,0.0280638560744748,0.0111853997585172,-0.00551240662092129,-0.00584745877089321,0.00483817784193327,0.00194083446361816,-0.000931553534658087,144,6,-138
"01035",-86.9887221,31.4309257,220852.776,1085.124,27849.4831764706,1315.47847058824,26534.0047058824,9021.28094117647,15867.0614117647,21238.2783529412,24557.34,26331.5064705882,27225.6931764706,220852.776,1144.524,27733.6217647059,570.830823529412,27162.7909411765,9005.98305882353,15817.7435294118,21165.5728235294,24456.738,26220.1489411765,27109.2917647059,0,0,0,0,14089,22111,7265,48700,12514,33177,7143,76600,-115.861411764712,0,-115.861411764712,0,59.4000000000001,11066,-1575,-122,27900,0,"01",1,0,0,0,1,0,0,0,0,0,0,0,0.0835260295616613,-0.267283640593323,0.537577288314772,-0.270293647721449,0.0980073039666891,-0.27249211000854,0.547932252905736,-0.275440142897197,0.0144812744050278,-0.00520846941521669,0.0103549645909647,-0.005146495175748,3,0,-3
"01037",-86.2434818,32.9314453,172583.516117647,469.248,1326.69,23.22,1303.47,720.019411764706,1005.25164705882,1165.03023529412,1255.66270588235,1299.69,1321.83,172583.516117647,497.418,1326.51,22.566,1303.944,718.579411764706,1004.26164705882,1165.03023529412,1255.66270588235,1299.6,1321.74,4113.006,0,14432.476,0,12202,29873,6142,53300,10855,38301,6558,87900,-0.180000000000064,0,-0.180000000000064,10319.47,28.1699999999999,8428,-1347,416,34600,0,"01",1,0,0,0,1,0,0,0,0,0,0,0,0.00675446602267886,-0.143685547305868,0.288989205322288,-0.14530365801642,0.00804541075049234,-0.151497344719229,0.304633706270037,-0.153136361550808,0.00129094472781347,-0.00781179741336058,0.0156445009477486,-0.00783270353438797,0,1.4,1.4
"01039",-86.4487206,31.2439873,270338.854588235,3063.06105882353,28639.9810588235,976.169294117647,27663.8117647059,14061.1732941176,20290.7128235294,24195.168,26413.4011764706,27611.6424705882,28199.172,270338.854588235,3235.14105882353,28611.4164705882,679.114588235294,27932.3018823529,14071.89,20303.4974117647,24193.8998823529,26405.6530588235,27590.9343529412,28172.0474117647,3315.702,0,6693.582,0,37631,26336,18578,52900,37351,40601,18907,95500,-28.5645882352874,0,-28.5645882352874,3377.88,172.08,14265,-280,329,42600,0,"01",0,0,1,0,0,0,1,0,0,0,0,0,0.810704715446902,-0.0675313137966576,0.145125983705686,-0.0729687269578995,0.848406717279222,-0.0517925759050392,0.115381143799979,-0.0579998608766697,0.0377020018323196,0.0157387378916183,-0.0297448399057079,0.0149688660812298,12,7.4,-4.6
"01041",-86.3192219,31.7328256,158224.516235294,824.049882352941,16915.1618823529,627.92505882353,16287.2368235294,7969.63235294118,12242.526,14707.9570588235,15930.9758823529,16515.2212941177,16772.3318823529,158224.516235294,874.449882352941,16882.7851764706,646.673294117647,16236.1118823529,7977.39564705882,12254.6092941177,14709.6003529412,15913.6291764706,16484.7345882353,16740.1351764706,0,0,0,0,13665,26054,6644,48200,13865,39812,6790,79500,-32.3767058823505,0,-32.3767058823505,0,50.4000000000002,13758,200,146,31300,0,"01",1,0,0,0,1,0,0,0,0,0,0,0,0.036580045024778,-0.228672035802654,0.459919255242589,-0.231247219439935,0.0437107744814125,-0.238027457741194,0.478630082792013,-0.240602625050818,0.00713072945663445,-0.00935542193854066,0.0187108275494237,-0.00935540561088299,0,0.2,0.2
"01043",-86.8692666,34.1319229,195549.746117647,6103.68705882353,1384.98670588235,109.704705882353,1275.282,712.533176470588,1061.70070588235,1260.59364705882,1360.25611764706,1378.14670588235,1384.53670588235,195549.746117647,6854.0445882353,1400.98588235294,133.894235294118,1267.09164705882,722.705647058824,1079.22988235294,1278.48282352941,1376.16529411765,1394.14588235294,1400.53588235294,0,1,43397.576,0,77483,32256,35233,78800,82313,42558,37652,124100,15.9991764705883,15.9991764705883,0,43397.576,750.357529411765,10302,4830,2419,45300,-1,"01",0,0,0,1,0,0,0,1,0,0,0,0,0.964368507080328,0.0296348300647908,0.011811001881191,-0.00581433902630974,0.957583543768291,0.0352277808933969,0.0140633110461453,-0.00687463570783309,-0.00678496331203704,0.00559295082860615,0.00225230916495435,-0.00106029668152335,26.6,5.6,-21
"01045",-85.609476,31.4306536,145734.062470588,3861.68117647059,17903.4607058824,213.466941176471,17689.9937647059,8327.31705882353,12495.9077647059,14977.5095294118,16467.6547058824,17241.7132941176,17638.8921176471,145734.062470588,4156.81658823529,17906.6068235294,419.817176470588,17486.7896470588,8331.81317647058,12499.6838823529,14978.3156470588,16466.2108235294,17243.1494117647,17640.7782352941,0,0,18164.972,0,49129,31998,21779,62800,49255,45960,23065,110100,3.14611764706206,3.14611764706206,0,18164.972,295.135411764705,13962,126,1286,47300,0,"01",0,0,1,0,0,0,1,0,0,0,0,0,0.938116525835877,-0.0104094717482893,0.0431813278865455,-0.0217044505799721,0.960434406061625,0.00107602586265994,0.0247826277204615,-0.012446328677833,0.0223178802257479,0.0114854976109492,-0.018398700166084,0.00925812190213907,177,9.8,-167.2
"01047",-87.1143556,32.3335397,257391.838235294,3054.35823529412,62681.6449411765,4991.14905882353,57690.4958823529,23849.3251764706,39466.832117647,50161.4022352941,56701.482,60049.6852941177,61654.8084705882,257391.838235294,3346.22823529412,62672.3216470588,4134.89611764706,58537.4255294118,23898.2011764706,39497.3128235294,50166.7461176471,56696.0287058824,60037.842,61644.7651764706,10786.532,0,31673.444,0,46365,23370,20450,57100,40029,31602,20336,82600,-9.32329411765386,0,-9.32329411765386,20886.912,291.87,8232,-6336,-114,25500,0,"01",0,0,1,0,0,0,1,0,0,0,0,0,0.808642986252126,-0.0683976831575648,0.146754423264403,-0.0737875297641641,0.869451541718347,-0.0426799045972847,0.0986613315422968,-0.0495944278905017,0.0608085554662209,0.0257177785602802,-0.0480930917221063,0.0241931018736624,215.4,40.2,-175.2
"01049",-85.803992,34.460929,201678.05717647,5093.98270588235,283.866,79.9037647058823,203.962235294118,192.190235294118,246.314470588235,271.874470588235,280.356,283.866,283.866,201678.05717647,5472.67270588235,308.376352941176,112.200352941176,196.176,215.689764705882,271.656352941177,297.576352941176,305.226352941177,308.376352941176,308.376352941176,26449.644,0,40564.106,0,64452,30137,28051,61700,71200,39233,31462,102700,24.5103529411765,24.5103529411765,0,14114.462,378.69,9096,6748,3411,41000,0,"01",0,0,1,0,0,0,0,1,0,0,-1,1,0.975595460720382,0.0200263091713589,0.00820216650687686,-0.00407674076189543,0.972631855493816,0.0227902667559621,0.00907377902849298,-0.00449590127827078,-0.00296360522656614,0.00276395758460317,0.000871612521616124,-0.00041916051637535,39.8,6.2,-33.6
"01051",-86.1427347,32.597229,170172.478588235,3185.78047058824,10704.9734117647,813.506470588235,9891.46694117647,6237.00247058824,8820.06952941176,10066.8395294118,10549.4195294118,10671.9434117647,10704.9734117647,170172.478588235,4246.20105882353,10574.3834117647,741.557294117647,9832.82611764706,6186.42247058824,8712.96952941176,9940.92952941176,10417.8395294118,10541.5334117647,10574.3834117647,2135.44,0,38366.164,0.285714285714286,65874,41243,25733,88300,81212,59347,34004,161100,-130.59,0,-130.59,36230.724,1060.4205882353,18104,15338,8271,72800,0.285714285714286,"01",0,0,1,0,0,0,1,0,0,0,0,0,0.838059515804042,-0.0559367017249892,0.123483578672976,-0.0620865150988258,0.965013957590583,0.00391852208382476,0.0208298160210367,-0.0104573445585606,0.126954441786541,0.059855223808814,-0.102653762651939,0.0516291705402652,144.2,56.8,-87.4
"01053",-87.1684097,31.1222867,246861.319764706,3232.36658823529,50192.0583529412,2611.52541176471,47580.5329411765,20079.5915294118,33046.5310588235,41963.6389411765,46960.4389411765,49129.2296470588,49861.5783529412,246861.319764706,3523.78658823529,50095.4551764706,2045.01529411765,48050.439882353,20087.88,33012.9716470588,41904.2495294118,46873.866,49037.8422352941,49767.8551764706,2419.144,1,3668.198,0,38440,28319,16544,56700,37328,35000,16595,98200,-96.603176470584,0,-96.603176470584,1249.054,291.42,6681,-1112,51,41500,-1,"01",0,0,1,0,0,0,1,0,0,0,0,0,0.847625901132309,-0.0518314484981389,0.115896466253839,-0.0582715159949061,0.898283499895895,-0.0298601310199822,0.0756322287327133,-0.0380167147817496,0.0506575987635854,0.0219713174781567,-0.0402642375211258,0.0202548012131565,179.8,21.6,-158.2
"01055",-86.0342629,34.0476407,142093.092705882,8716.91470588235,2799.22164705882,248.743058823529,2550.47858823529,1979.40105882353,2479.12341176471,2698.41952941176,2780.68164705882,2794.45164705882,2799.22164705882,142093.092705882,9646.50211764706,2828.03364705882,342.290117647059,2485.74352941176,2011.38211764706,2508.99211764706,2726.69152941176,2809.13364705882,2823.26364705882,2828.03364705882,8717.24,0,6989.822,0,103459,31170,45959,66500,102939,44023,47705,109900,28.8119999999999,28.8119999999999,0,-1727.418,929.587411764705,12853,-520,1746,43400,0,"01",0,0,0,1,0,0,0,1,0,0,0,0,0.935063135808089,0.0536990032046922,0.0215261952570414,-0.010288334269823,0.927638872355229,0.0597324341488754,0.023992869154938,-0.0113641756590424,-0.0074242634528604,0.00603343094418321,0.00246667389789661,-0.00107584138921936,251.2,14,-237.2
"01057",-87.7642923,33.7161568,163000.228941177,942.001411764706,15852.6190588235,602.761058823529,15249.858,7923.93388235294,11902.9750588235,13806.6487058824,14783.7151764706,15230.5436470588,15496.3612941177,163000.228941177,970.564941176471,15848.6961176471,823.033764705882,15025.6623529412,7927.01717647059,11899.1421176471,13797.5057647059,14777.5422352941,15226.3507058824,15491.6283529412,0,0,0,0,18495,28539,8472,56100,16585,37458,8470,83800,-3.92294117646998,0,-3.92294117646998,0,28.5635294117646,8919,-1910,-2,27700,0,"01",1,0,0,0,1,0,0,0,0,0,0,0,0.0546434852475469,-0.249127595098376,0.501060733534138,-0.251933138435762,0.0597664595020291,-0.253420592855825,0.509582888003062,-0.256162295147237,0.00512297425448228,-0.00429299775744957,0.00852215446892435,-0.00422915671147472,1.6,5.2,3.6
"01059",-87.8428144,34.4419892,167450.857764706,3123.25517647059,3976.95352941177,380.041411764706,3596.91211764706,2028.77117647059,2883.59011764706,3516.37764705882,3832.36764705882,3924.39352941177,3945.45352941177,167450.857764706,3397.54094117647,3993.75564705882,369.729176470588,3624.02647058824,2044.27835294118,2905.97223529412,3535.51976470588,3847.36976470588,3940.38564705882,3962.43564705882,0,0,1416.334,0,31223,27177,13749,60700,31542,40459,14152,87800,16.8021176470584,16.8021176470584,0,1416.334,274.285764705883,13282,319,403,27100,0,"01",0,0,1,0,0,0,1,0,0,0,0,0,0.82451908014844,-0.0617004294539839,0.134205364111107,-0.0674776575256139,0.878374480995047,-0.0387604913733846,0.0915518351720356,-0.0460202491633077,0.0538554008466066,0.0229399380805993,-0.0426535289390717,0.0214574083623062,8.2,0.4,-7.8
"01061",-85.821011,31.0923933,149944.125529412,1636.91682352941,27109.7294117647,617.357294117647,26492.3721176471,11546.8891764706,18025.6867058824,22337.6269411765,24830.9491764706,26037.7891764706,26698.8794117647,149944.125529412,1703.50411764706,27082.6524705883,676.565647058824,26406.0868235294,11540.2747058824,18004.0284705882,22311.72,24794.5122352941,26007.8322352941,26671.3524705883,0,0,23086.322,0,25764,26448,12115,52400,26491,38142,12768,92300,-27.0769411764741,0,-27.0769411764741,23086.322,66.5872941176472,11694,727,653,39900,0,"01",0,1,0,0,0,1,0,0,0,0,0,0,0.269641451297994,-0.263493775440623,0.530107464936117,-0.266537823484192,0.297855073254109,-0.25678525966875,0.516565872447421,-0.25967257260034,0.0282136219561151,0.00670851577187342,-0.0135415924886956,0.00686525088385143,151.6,4.6,-147
"01063",-87.9642005,32.8444965,170923.770352941,809.293764705882,55614.276,3870.35188235294,51743.9241176471,22406.1822352941,37293.2982352941,46201.7597647059,50794.6397647059,53142.6617647059,54250.0217647059,170923.770352941,849.073764705882,55920.7665882353,3769.746,52151.0205882353,22634.4628235294,37582.5988235294,46511.9403529412,51108.1503529412,53453.0223529412,54558.6723529412,259.568,0,4032.198,0,9974,19819,5117,42600,8426,21804,5075,66400,306.490588235298,306.490588235298,0,3772.63,39.7799999999999,1985,-1548,-42,23800,0,"01",1,0,0,0,1,0,0,0,0,0,0,0,0.0346499261679707,-0.225797484247331,0.454137780451235,-0.228340296203905,0.0400147397250095,-0.233443674568347,0.46941292549285,-0.235969250924503,0.00536481355703882,-0.00764619032101654,0.0152751450416145,-0.00762895472059788,5.6,3.4,-2.2
